S.No,SKU,Product Name,Sub Category,Category,Full Category Path,Price (₹),Currency,Online Stock Status,Available in Store?,Notes
5210,JGMYD150W,Hot Melt Glue Gun 150 W | For 11 mm Glue Sticks,Glue Gun & Sticks,Stationery,Stationery > Glue > Glue Gun & Sticks,550,INR,In Stock,,
5211,JGMX2125W,Hot Melt Glue Gun 25 W | For 7 mm Glue Sticks,Glue Gun & Sticks,Stationery,Stationery > Glue > Glue Gun & Sticks,210,INR,Out Of Stock,,
5212,JGGMN030W,Hot Melt Glue Gun 30 W | For 7 mm Glue Sticks,Glue Gun & Sticks,Stationery,Stationery > Glue > Glue Gun & Sticks,300,INR,Out Of Stock,,
5213,JGMNOF30W,Hot Melt Glue Gun 30 W | For 7 mm Glue Sticks,Glue Gun & Sticks,Stationery,Stationery > Glue > Glue Gun & Sticks,250,INR,In Stock,,
5214,YF-501,Hot Melt Glue Gun 30 W | For 7 mm Glue Sticks,Glue Gun & Sticks,Stationery,Stationery > Glue > Glue Gun & Sticks,350,INR,In Stock,,
5215,JGGMHS60W,Hot Melt Glue Gun 60 W | For 11 mm Glue Sticks,Glue Gun & Sticks,Stationery,Stationery > Glue > Glue Gun & Sticks,320,INR,In Stock,,
5216,JGMSS60W,Hot Melt Glue Gun 60 W | For 11 mm Glue Sticks,Glue Gun & Sticks,Stationery,Stationery > Glue > Glue Gun & Sticks,240,INR,Out Of Stock,,
5217,JGMX2C80W,Hot Melt Glue Gun 80 W | For 11 mm Glue Sticks,Glue Gun & Sticks,Stationery,Stationery > Glue > Glue Gun & Sticks,340,INR,Out Of Stock,,
5218,JGM80150W,Hot Melt Glue Gun Adjustable Power 80 to 150 W | For 11 mm Glue Sticks,Glue Gun & Sticks,Stationery,Stationery > Glue > Glue Gun & Sticks,700,INR,Out Of Stock,,
5219,JAGSCB90,Magnetic Tape 12mm x1m Long,Magnet Tape,Stationery,Stationery > Magnets > Magnet Tape,80,INR,Out Of Stock,,
5220,MS1212T05,12x12 Inch Magnetic Sheet – 0.5mm Thin – Flexible Magnet Sheet for Crafts & Fridge Magnets,Magnetic Sheets,Stationery,Stationery > Magnets > Magnetic Sheets,105,INR,In Stock,,
5221,MS1212T07,12x12 Inch Magnetic Sheet – 0.7mm Thin – Flexible Magnet Sheet for Crafts & Fridge Magnets,Magnetic Sheets,Stationery,Stationery > Magnets > Magnetic Sheets,120,INR,In Stock,,
5222,MS1212T1,12x12 Inch Magnetic Sheet – 1mm Thin – Magnet Sheet for Crafts & Fridge Magnets,Magnetic Sheets,Stationery,Stationery > Magnets > Magnetic Sheets,150,INR,In Stock,,
5223,MSA4WS,A4 Magnetic Sheet With Adhesive - 1mm Thick,Magnetic Sheets,Stationery,Stationery > Magnets > Magnetic Sheets,120,INR,In Stock,,
5224,MSWA03,Magnetic Sheet – A3 Size – 0.5mm Thick with Adhesive Backing,Magnetic Sheets,Stationery,Stationery > Magnets > Magnetic Sheets,120,INR,In Stock,,
5225,MSWA00,Magnetic Sheet – A3 Size – 2mm Thick Heavy-Duty with Adhesive,Magnetic Sheets,Stationery,Stationery > Magnets > Magnetic Sheets,480,INR,In Stock,,
5226,MSWA02,Magnetic Sheet – A4 Size – 0.5mm Thick with Adhesive Backing,Magnetic Sheets,Stationery,Stationery > Magnets > Magnetic Sheets,72,INR,In Stock,,
5227,MSWA01,Magnetic Sheet – A4 Size – 2mm Thick Heavy-Duty with Adhesive,Magnetic Sheets,Stationery,Stationery > Magnets > Magnetic Sheets,240,INR,In Stock,,
5228,T-133,5 Piece Wooden Dotting Tools | Ideal for Mandala Art and More,Mandala Tools,Stationery,Stationery > Cutters & Tools > Mandala Tools,65,INR,In Stock,,
5229,YKL-001,Mandala Tool Clear Acrylic Rod 8pc Set - Perfect for Intricate Artwork,Mandala Tools,Stationery,Stationery > Cutters & Tools > Mandala Tools,140,INR,In Stock,,
5230,QHHF,Autumn Flower House Stickers – Floral Plant Craft Set - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,72,INR,In Stock,,
5231,HYSX,Autumn Mist Floral Poetry Stickers – Vintage Flower Pack - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,60,INR,In Stock,,
5232,PZAY,Candy Bottle Transparent Stickers – PET Jar Sticker Pack - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,90,INR,In Stock,,
5233,FGJSG,Coffee Time Quote Stickers – Journaling & Planner Pack - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,70,INR,In Stock,,
5234,WX002YK,Decorative 3D Stickers | Stereoscopic 0-9 | WX002YK,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5235,ZW-BE-F-2,Decorative Glitter Stickers | Birds and Home Shape,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5236,ZW-BC-A-1,Decorative Glitter Stickers | Diamond Shape,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5237,ZW-BE-A-3,Decorative Glitter Stickers | Diamond Shape,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5238,ZW-BE-D-2,Decorative Glitter Stickers | Flags Theme,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5239,ZW-BC-D-2,Decorative Glitter Stickers | Musical Notes Theme,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5240,ZW-BE-E-2,Decorative Glitter Stickers | Penguin Shape,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5241,ZW-BE-BAZ-2,Decorative Glitter Stickers | Trees Theme,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5242,ZW-BE-BAZ-1,Decorative Glitter Stickers | Triangle Shape With Alphabets,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5243,ZW-BE-B10-2,Decorative Glitter Stickers | Triangle Shape With Numbers,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5244,XC-E06,Decorative Stickers Buttons - Pack of 3 Sheets,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,30,INR,In Stock,,
5245,WX-YK-007,Decorative Stickers | Heart Shaped,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5246,WYHK,Flower Dusk Blue Floral Stickers – Transparent Art Pack - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,72,INR,In Stock,,
5247,HMJJ,Flower Imprint Stickers Pack – Decorative Floral Set - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,80,INR,In Stock,,
5248,HCYZ,Flower Music Butterfly Stickers Set – Decorative Craft Stickers - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,72,INR,In Stock,,
5249,CJHY,Flower Shadow Phantom Stickers – Vintage Art Pack - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,90,INR,In Stock,,
5250,LDC-15,Foam Based Puffy Theme Stickers | LDC-15,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5251,HQYX,Garden Flower Language Stickers – Nature Scrapbook Pack - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,80,INR,In Stock,,
5252,QS-DD002,Gilded Silver Foil PVC Theme Stickers | QSDD002,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,40,INR,In Stock,,
5253,QS-DD003,Gilded Silver Foil PVC Theme Stickers | QSDD003,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,40,INR,In Stock,,
5254,QS-DD005,Gilded Silver Foil PVC Theme Stickers | QSDD005,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,40,INR,In Stock,,
5255,QS-DD010,Gilded Silver Foil PVC Theme Stickers | QSDD010,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,40,INR,In Stock,,
5256,QS-DD011,Gilded Silver Foil PVC Theme Stickers | QSDD011,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,40,INR,In Stock,,
5257,QS-DD012,Gilded Silver Foil PVC Theme Stickers | QSDD012,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,40,INR,In Stock,,
5258,FHZM,Golden Petals Flower Stickers Book – Vintage Floral Set - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,210,INR,In Stock,,
5259,HDLY,Green Flower Language Stickers – Botanical Craft Pack - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,72,INR,In Stock,,
5260,STK-QS-1,Handmade 3D Stickers | Picnic Theme,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,80,INR,In Stock,,
5261,HS-2,Handmade Stickers | Kid's Dress | Pack of 8 Stickers,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,65,INR,In Stock,,
5262,HS-3,Handmade Stickers | London City Theme | Pack of 10 Stickers,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,65,INR,In Stock,,
5263,9002-1171,Handmade Stickers | Number 0-9 | Pack of 30 Stickers,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,60,INR,In Stock,,
5264,YCLV-A-1,Handmade Stickers | Pack of 2 sheets | Round Shape,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,44,INR,In Stock,,
5265,YCLV-B-2,Handmade Stickers | Pack of 2 sheets | Triangle Shape,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,44,INR,In Stock,,
5266,9002-2053,Handmade Stickers | Sewing Theme | Pack of 10 Stickers,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,65,INR,In Stock,,
5267,WAMY,Ink Show Cool Breeze PET Stickers – Dark Ink Text Set - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,72,INR,In Stock,,
5268,ZW-DA,JAGS Self-Adhesive Sticker | Diamond Flower | Multicolour | ZW-DA,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,44,INR,In Stock,,
5269,KSQ-Z-10,JAGS Self-Adhesive Stones Sticker | Round | Multicolour | KSQ-Z-10,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,32,INR,In Stock,,
5270,YD-S123,Mathematical Numbers Stickers |Pack of 48 |15 mm,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,34,INR,In Stock,,
5271,SGHZ,Memory Tags Quote Stickers Set – Journaling & Scrapbook - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,65,INR,In Stock,,
5272,MS-5,Mirror Sticker | Sheet Contains 4 Stickers | Silver,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5273,MS-6,Mirror Sticker | Sheet Contains 4 Stickers | Silver,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5274,BL-146,Paper Decorative Stickers | Alphabets | Pack contains 6 Sheets | Size A6,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,36,INR,In Stock,,
5275,BL-127,Paper Decorative Stickers | Summer Sea Mix Design | Pack contains 6 Sheets | Size A6,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,36,INR,In Stock,,
5276,JKT4006-9,Reuseable Chalk Board Labels Self-Adhesive | Pack of 3 Sheets Each Sheet Contains 13 Stickers | 8x2.5 cm,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,45,INR,In Stock,,
5277,JKT4004,Reuseable Chalk Board Labels Self-Adhesive | Pack of 6 Sheets Each Sheet Contains 8 Stickers | 8x4.5 cm,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,95,INR,In Stock,,
5278,VR19MM,Round Velcro Sticker |19MM |Pack of 24 Pcs,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,60,INR,In Stock,,
5279,ZW-DB,Self-Adhesive Stone Stickers For Craft | Flower | 5-8 mm | Sheet contains 110 Stickers,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,44,INR,In Stock,,
5280,KSQ-10,Self-Adhesive Stone Stickers For Craft | Heart | 10 mm | Sheet contains 55 Stickers,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,40,INR,In Stock,,
5281,KSQ-AXAB-10,Self-Adhesive Stone Stickers For Craft | Heart | 5-15 mm | Sheet contains 84 Stickers,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,50,INR,In Stock,,
5282,FGLJ,Sunset Melting Gold Foil Stickers – Decorative Sheet - Color and Design May Vary,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,72,INR,In Stock,,
5283,968988-11,Theme Based Foam Stickers For Kids | Theme 11,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,90,INR,In Stock,,
5284,VR13MM,Velcro Sticker | Round | 13x13 mm | 24 Pieces,Miscellaneous Stickers,Stationery,Stationery > Stickers > Miscellaneous Stickers,40,INR,Out Of Stock,,
5285,NM10X1,10mm Round Neodymium Magnet - 1mm Thick - Powerful Rare Earth N35 Disc Magnet - (1 Piece),Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,4,INR,In Stock,,
5286,NM10X2,10mm Round Neodymium Magnet - 2mm Thick - Powerful Rare Earth N35 Disc Magnet - (1 Piece),Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,8,INR,In Stock,,
5287,NM10X10,10x10mm Cylindrical Neodymium Magnet - Pack of 1 - Powerful Rare Earth N35,Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,35,INR,In Stock,,
5288,NM10X10X10,10x10x10mm Cube Neodymium Magnet - Pack of 1 - Powerful Rare Earth N35,Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,80,INR,In Stock,,
5289,NM10X10X2,"10x10x2mm Neodymium Magnet – Strong Rare Earth N35 Block Magnet for DIY, Crafts & Tools (1 Piece)",Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,12,INR,In Stock,,
5290,NM10X3X3,10x3x3mm Ring Neodymium Magnet - Pack of 1 - Powerful Rare Earth N35,Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,15,INR,In Stock,,
5291,NM10X5,10x5mm Round Neodymium Magnet -Pack of 1 - Powerful Rare Earth N35,Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,20,INR,In Stock,,
5292,NM11X5X5,11X5X5mm Ring Neodymium Magnet - Pack of 1 - Powerful Rare Earth N35,Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,40,INR,In Stock,,
5293,NM11X8X5,11X8X5mm Ring Neodymium Magnet - Pack of 1 - Powerful Rare Earth N35,Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,25,INR,In Stock,,
5294,NM12X2,12mm Round Neodymium Magnet - 2mm Thick - Powerful Rare Earth N35 Disc Magnet - (1 Piece),Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,12,INR,In Stock,,
5295,NM15X2,15mm Round Neodymium Magnet - 2mm Thick - Powerful Rare Earth N35 Disc Magnet - (1 Piece),Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,15,INR,In Stock,,
5296,NM15X10X2,"15x10x2mm Neodymium Magnet – Strong Rare Earth N35 Block Magnet for DIY, Crafts & Tools (1 Piece)",Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,16,INR,In Stock,,
5297,NM18X2,18mm Round Neodymium Magnet - 2mm Thick - Powerful Rare Earth N35 Disc Magnet - (1 Piece),Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,24,INR,In Stock,,
5298,NM20X10X2,"20x10x2mm Neodymium Magnet – Strong Rare Earth N35 Block Magnet for DIY, Crafts & Tools (1 Piece)",Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,21,INR,Out Of Stock,,
5299,NM20X8X5,20x8x5mm Ring Neodymium Magnet - Pack of 1 - Powerful Rare Earth N35,Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,120,INR,In Stock,,
5300,NM25X2,25mm Round Neodymium Magnet - 2mm Thick - Powerful Rare Earth N35 Disc Magnet - (1 Piece),Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,50,INR,In Stock,,
5301,NM25X10X2,"25x10x2mm Neodymium Magnet – Strong Rare Earth N35 Block Magnet for DIY, Crafts & Tools (1 Piece)",Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,24,INR,In Stock,,
5302,NM3X2,3mm Round Neodymium Magnet - 2mm Thick - Powerful Rare Earth N35 Disc Magnet - (1 Piece),Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,4,INR,In Stock,,
5303,NM3X3,3mm Round Neodymium Magnet - 3mm Thick - Powerful Rare Earth N35 Disc Magnet - (1 Piece),Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,4,INR,In Stock,,
5304,NM4X1,4x1mm Round Neodymium Magnet -Pack of 1 - Powerful Rare Earth N35,Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,25,INR,In Stock,,
5305,NM4X4,4x4mm Cylindrical Neodymium Magnet - Pack of 1 - Powerful Rare Earth N35,Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,6,INR,In Stock,,
5306,NM5X2,5mm Round Neodymium Magnet - 2mm Thick - Powerful Rare Earth N35 Disc Magnet - (1 Piece),Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,4,INR,In Stock,,
5307,NM5X3,5mm Round Neodymium Magnet - 3mm Thick - Powerful Rare Earth N35 Disc Magnet - (1 Piece),Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,5,INR,In Stock,,
5308,NM5X5,5X5mm Cylindrical Neodymium Magnet - Pack of 1 - Powerful Rare Earth N35,Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,8,INR,In Stock,,
5309,NM6X1.5,6mm Round Neodymium Magnet - 1.5mm Thick - Powerful Rare Earth N35 Disc Magnet - (1 Piece),Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,4,INR,In Stock,,
5310,NM6X2,6mm Round Neodymium Magnet - 2mm Thick - Powerful Rare Earth N35 Disc Magnet - (1 Piece),Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,5,INR,In Stock,,
5311,NM6X3X3,6x3x3mm Ring Neodymium Magnet - Pack of 1 - Powerful Rare Earth N35,Neodymium Magnets,Stationery,Stationery > Magnets > Neodymium Magnets,20,INR,In Stock,,
